merchant_id,city
48c9f728110008a0ee184d8fefd1fe305f3f6afd5e9db4b422bed5742edaca56,Sydney
76337b5e478fbac5845c5b92518d8a95e54d20851b2970c722836065fc501a83,Sydney
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
91e1fd471c9e9e50e97619e801b4a4c28676c6688e392cc158ed08097804d627,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
91e1fd471c9e9e50e97619e801b4a4c28676c6688e392cc158ed08097804d627,Los Angeles
33352b2aad49b85e3d9fe1e4006cc1c3fd9d3a94197ade7d7678e7526e0903d6,Chicago
33352b2aad49b85e3d9fe1e4006cc1c3fd9d3a94197ade7d7678e7526e0903d6,Chicago
e182308fb64500fde05ba6bbc8fe243cf7ee7b9104f79cc0dbca10a5a2ae6364,Chicago
c0911d2682475543fff12d50dd6d0ec5e0e6f1d4a0b7883c2b0c9df99432b8fc,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
cbbf99690426b2a03bc381b9ff0562cbc27a78b8f6edb51f8b189bdbe5e06eb6,Los Angeles
03d670048f158b03f17a3f8f22d6a0877ac9946d8c907d4724a3e5954e2fe941,New York
ac7129673d547ada0875b0814500dbbaabf48a1e1e13e017f191f692a7db2158,Chicago
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
e4253fca74c5e2e7869dded94aa85a42909ce3dd2de32ee781e941f96dc8b520,Toronto
e4253fca74c5e2e7869dded94aa85a42909ce3dd2de32ee781e941f96dc8b520,Toronto
3e94e6820f4cdc1d3a8fba3978e7a464e1c750a19e171cc3e0c5af226ff1db97,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
c76c891d1c0a1683fcf6282de29b7d7fd10da85d962820aa855d4f40371e98bd,Los Angeles
dbb76347c45006a041fbaf3066bc50a1426693fd11ce54b940274e21c5becc3f,Los Angeles
b4dd0301b8b3c5a59a58be65e818e8d5380ca1b61e342564cf76af869685ef66,San Francisco
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
ce7068bac55bff018debf8db8720ace4806f5b1fc264620a8e8297cc4cd638e5,Toronto
664cb26ff8e551d2a38189788bf2b1060de5b9e73e197d2ff4c07533627a3787,Chicago
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
9def3c5ece671a40f1264fe89c3e6bdf0075e3773e89455fc740d846b0bb37d8,San Francisco
e4253fca74c5e2e7869dded94aa85a42909ce3dd2de32ee781e941f96dc8b520,Toronto
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
bb66a43832d22b9425e2fdf0a37f92c6a641dcea79be479f63d58ad9a034f324,San Francisco
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
e4253fca74c5e2e7869dded94aa85a42909ce3dd2de32ee781e941f96dc8b520,Toronto
c76c891d1c0a1683fcf6282de29b7d7fd10da85d962820aa855d4f40371e98bd,Los Angeles
7790683a3390e0997ee562c8a1c8b606e4189de267e8d4564a983ac5721eafc7,Chicago
278efb978f35c6da1c22a13bab331a77431f0c208f3853df66f913dd9563e48c,Chicago
7790683a3390e0997ee562c8a1c8b606e4189de267e8d4564a983ac5721eafc7,Chicago
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
7790683a3390e0997ee562c8a1c8b606e4189de267e8d4564a983ac5721eafc7,Chicago
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
27536af7046c0f6d2270a6ae38a0b0b0d95bdce8b762516239b656bca691f565,San Francisco
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
c402eb1f09d831e57517f087fcc35ab5ff6c04786699a5fba276f10711c8fd90,New York
843223e40fa602c1503fedc73f19f1d7aa9acd9908413d8b39cfe75edba0d371,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
3dd21471b5b8aaf969d126b052aa343c34f16201b89510f844ebeecdeba135c6,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
91e1fd471c9e9e50e97619e801b4a4c28676c6688e392cc158ed08097804d627,Los Angeles
f5fccff368d3cdc455a449a773603c9dd9b933de4f943263b3fc2048df0d9efe,Sydney
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
843223e40fa602c1503fedc73f19f1d7aa9acd9908413d8b39cfe75edba0d371,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
843223e40fa602c1503fedc73f19f1d7aa9acd9908413d8b39cfe75edba0d371,Los Angeles
2ad8379f3a43a3c966e907ee4b107a79c01e819f361c4f0638686bae740873be,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
06d17897972ced4c3c9819b93b293d09f9579d8d22dfc5278130e87d507e6cda,San Francisco
4940722afc532aaef31cd24e32994b38a8d4869f4c48c9025c41ff5e768c1362,Los Angeles
acfd3c2fd9f56c53027470563c9d0bd4edea5b7253aadbfb4c49e6d29edee000,San Francisco
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
020fbae87230562e365c5495bf78373543a7f215a62e64fb870729970e3500f5,San Francisco
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
350238fbc3e9fcfd9a6c10fa8be3c89ce2f75d3fd9e69188127894d574217491,Chicago
fc7bc01f647d8e294d0fe4a24a7dde80772ba5dac500a924aa6bfb400803ba57,San Francisco
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
647ef444a0e6bd9309101c5b2f05061c519a5dff1e11238496db578bcfdaf318,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
80812331319653515734c75e9a0058db01d39cf74805f69a7167b4ba7eb421cd,Los Angeles
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
7b0b0cbe1b0a690495b36661bc397b89b3d42d537b4da7a7c0efcb1367303ef6,Toronto
dbb76347c45006a041fbaf3066bc50a1426693fd11ce54b940274e21c5becc3f,Los Angeles
350238fbc3e9fcfd9a6c10fa8be3c89ce2f75d3fd9e69188127894d574217491,Chicago
647ef444a0e6bd9309101c5b2f05061c519a5dff1e11238496db578bcfdaf318,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
4940722afc532aaef31cd24e32994b38a8d4869f4c48c9025c41ff5e768c1362,Los Angeles
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
350238fbc3e9fcfd9a6c10fa8be3c89ce2f75d3fd9e69188127894d574217491,Chicago
e05c5f50ea4611cff6114e940c125d2406980dc30bea49af855d2c2210476972,Los Angeles
af537f14c9f9e34f41905ae81fe3c830cf97ddc4df2399660f60f35e1cddd6d7,San Francisco
a7672c76d270afdc580fd253fa50facd066a08276ff2dc148f55e67f5687d548,Los Angeles
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
c95fbb946a8478db8a928111d5bf37730e7785c3100a6e2809dad940c68b0dfe,San Francisco
aab19611c387b60b6b63dbfe1627557ad49ce00c1f0e8611069acc61530899d9,San Francisco
80812331319653515734c75e9a0058db01d39cf74805f69a7167b4ba7eb421cd,Los Angeles
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
0e79d5de4366c385b75ff2f2781c5bef18b1db007631bf5cd875e569dd4f2927,San Francisco
3d403d73147e47c5a3cf0f2b6e9fd1a01b34be2afd533387d1abf09af2944c9e,Los Angeles
06d17897972ced4c3c9819b93b293d09f9579d8d22dfc5278130e87d507e6cda,San Francisco
e05c5f50ea4611cff6114e940c125d2406980dc30bea49af855d2c2210476972,Los Angeles
bc65bec06ee9cba6630e33fd2b812bd1b73b7f99cbb025efbe6db7f45587b79e,San Francisco
c95fbb946a8478db8a928111d5bf37730e7785c3100a6e2809dad940c68b0dfe,San Francisco
9bf9c8a1ddaa79e59ef893b08af9b57376ca69c0e9e5cf30f90b8037f6a1c25a,Houston
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
9bf9c8a1ddaa79e59ef893b08af9b57376ca69c0e9e5cf30f90b8037f6a1c25a,Houston
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
9cb8cf6675ea72fb034687875ab73ee7f06ae62b227117d3bfa869045ea97fbc,San Francisco
9bf9c8a1ddaa79e59ef893b08af9b57376ca69c0e9e5cf30f90b8037f6a1c25a,Houston
9cb8cf6675ea72fb034687875ab73ee7f06ae62b227117d3bfa869045ea97fbc,San Francisco
f8e57414c948114f52b0a7d64784782417f880cb27ee795f42dc8c3a27d8eccb,San Francisco
e26d72354ff89212f6edc034122d01f29665a6021f8968b14176c3c43fa3df57,Boston
c8a2fe720b357cc460fc1436f15fb98542653cb09516eb4759de80fd9de2f0ac,San Francisco
e8e7ea35ad9c52a150ef29038d3dd588591addb9fb397e8488c4c24321006709,Los Angeles
387f3d3047cbdfbb2add4951f008c8f6a8a9446a9e89b373fa1a2a290fee33cb,Chicago
720ed9f88b5fed983882827889216cafb9bb01c55e176d28475ff1c1f763abfd,Chicago
720ed9f88b5fed983882827889216cafb9bb01c55e176d28475ff1c1f763abfd,Chicago
e8e7ea35ad9c52a150ef29038d3dd588591addb9fb397e8488c4c24321006709,Los Angeles
387f3d3047cbdfbb2add4951f008c8f6a8a9446a9e89b373fa1a2a290fee33cb,Chicago
cd7be6ee8165c57ed0b628383cd07d864429abba3314d2376f549bb0712f0cf7,Chicago
024fbf321ee2d37d62ab21ec342d1c8236170d4342801c60ff36cb33d6db3cd2,Los Angeles
fa99404265ce1475deb1c3b321ccdb9e0b0333113ef763742b21ff356a047342,Los Angeles
4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,Cambridge
4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,Cambridge
d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,San Francisco
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
b3f7875b55cbb0cd33e09006d07c7af6a0659d3568d27aad65f2659820c1fdb9,Los Angeles
e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,Los Angeles
750569ffcc4d90c94efe7703ac2283c56c5e460526a5a0c7ea9254976a0f4616,New York
aeb68a8fd4531e96ef6eed8a20552b5157f5eaa474aa921e6f24ac5a24d2819e,San Francisco
b6359bfda36c4485535ffa34d1fc675c359ac511068ab80b8ff2b0c92dc0f646,Chicago
b6359bfda36c4485535ffa34d1fc675c359ac511068ab80b8ff2b0c92dc0f646,Chicago
f53408748c68a643a08c48c4a24bbbc41b1ae9ad863eddf2d302185273eb7d24,Chicago
23f485b4e6fc96d0735622bbe47e8cf1b6b2eeea3ab1121173c7bc472416f665,Atlanta
23f485b4e6fc96d0735622bbe47e8cf1b6b2eeea3ab1121173c7bc472416f665,Atlanta
0eb72bd95a5722e89f681b87dcdeeeb20535f60bd9b17a3951660ab02a89f4b5,Los Angeles
